id_nspn,date_homework,event,ppq_01_quality_time,ppq_02_attend_school,ppq_03_affection,ppq_04_get_me,ppq_05_comforted,ppq_06_angry_listen,ppq_07_praised,ppq_08_ideas_encouraged,ppq_09_priority,ppq_10_loved,ppq_11_listened_to,ppq_12_contact,ppq_13_home_safe,ppq_14_opinions_valued,ppq_15_talked_important,ppq_16_privacy_respected,ppq_17_friends_welcomed,ppq_18_clothes,ppq_19_pocket_money,ppq_20_ask,ppq_21_achieve,ppq_22_cared_unwell,ppq_23_skills,ppq_24_advice,ppq_25_learn_school,ppq_26_progress,ppq_positive_parenti_v_16
18333,23/03/2015,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Complete
18341,10/03/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Sometimes,Always,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Complete
18341,30/04/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Complete
18341,27/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18358,11/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Mostly,Always,Always,Complete
18358,31/03/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18366,13/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Mostly,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Mostly,Mostly,Sometimes,Mostly,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Complete
18382,09/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Mostly,Sometimes,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Complete
18408,19/03/2013,Home Questionnaire Pack 1,Sometimes,Always,Mostly,Mostly,Mostly,Sometimes,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Sometimes,Mostly,Mostly,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Complete
18408,03/05/2014,Home Questionnaire Pack 2,Mostly,Mostly,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Mostly,Mostly,Mostly,Sometimes,Mostly,Always,Mostly,Mostly,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
18416,11/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
18416,18/02/2014,Home Questionnaire Pack 2,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Sometimes,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18424,30/01/2014,Home Questionnaire Pack 1,Rarely,Always,Sometimes,Always,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Always,Sometimes,Always,Always,Sometimes,Sometimes,Sometimes,Always,Always,Always,Sometimes,Mostly,Always,Mostly,Mostly,Sometimes,Sometimes,Complete
18432,28/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
18432,22/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
18440,10/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18440,23/09/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18440,08/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18457,11/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18465,14/03/2013,Home Questionnaire Pack 1,Always,Always,Sometimes,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18465,14/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
18473,08/03/2013,Home Questionnaire Pack 1,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18473,17/02/2014,Home Questionnaire Pack 2,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18499,13/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Always,Mostly,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Always,Sometimes,Mostly,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
18499,16/02/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
18499,11/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18507,18/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Always,Always,Rarely,Always,Mostly,Mostly,Rarely,Always,Mostly,Complete
18507,25/03/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Mostly,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Mostly,Rarely,Rarely,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Complete
18507,27/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18523,11/03/2013,Home Questionnaire Pack 1,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18523,03/05/2014,Home Questionnaire Pack 2,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18556,11/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Complete
18556,15/07/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18556,03/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18580,14/04/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Mostly,Mostly,Rarely,Sometimes,Rarely,Always,Always,Sometimes,Mostly,Always,Sometimes,Rarely,Rarely,Always,Always,Mostly,Mostly,Always,Mostly,Sometimes,Mostly,Always,Always,Complete
18580,18/02/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Mostly,Always,Mostly,Rarely,Rarely,Always,Always,Mostly,Always,Always,Rarely,Sometimes,Rarely,Always,Always,Mostly,Sometimes,Always,Always,Sometimes,Always,Always,Always,Complete
18580,08/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18598,26/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18598,19/01/2015,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Always,Complete
18606,13/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Mostly,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Rarely,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18606,10/07/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Mostly,Rarely,Mostly,Always,Mostly,Always,Sometimes,Always,Always,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Complete
18606,09/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18630,13/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Mostly,Always,Sometimes,Mostly,Always,Sometimes,Rarely,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Sometimes,Sometimes,Mostly,Mostly,Complete
18630,22/02/2014,Home Questionnaire Pack 2,Rarely,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Always,Mostly,Sometimes,Sometimes,Always,Always,Complete
18630,03/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18648,11/03/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
18648,10/07/2014,Home Questionnaire Pack 2,Mostly,Always,Sometimes,Mostly,Always,Always,Mostly,Mostly,Sometimes,Always,Always,Mostly,Always,Mostly,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18671,03/04/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Mostly,Always,Sometimes,Sometimes,Always,Mostly,Mostly,Always,Always,Mostly,Complete
18671,28/03/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Complete
18671,16/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18713,31/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Mostly,Always,Always,Sometimes,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18721,11/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
18721,10/09/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Always,Sometimes,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Complete
18739,13/03/2013,Home Questionnaire Pack 1,Mostly,Always,Rarely,Always,Sometimes,Sometimes,Mostly,Always,Rarely,Mostly,Sometimes,Always,Always,Rarely,Sometimes,Rarely,Rarely,Always,Sometimes,Mostly,Sometimes,Always,Sometimes,Sometimes,Sometimes,Mostly,Complete
18739,10/07/2014,Home Questionnaire Pack 2,Mostly,Always,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Sometimes,Always,Sometimes,Mostly,Mostly,Always,Always,Always,Mostly,Mostly,Complete
18739,01/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18754,13/03/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Always,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Mostly,Mostly,Rarely,Rarely,Sometimes,Always,Always,Sometimes,Sometimes,Mostly,Always,Sometimes,Sometimes,Mostly,Sometimes,Complete
18754,10/07/2014,Home Questionnaire Pack 2,Rarely,Rarely,Rarely,Mostly,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Always,Always,Sometimes,Rarely,Always,Mostly,Always,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Complete
18754,05/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18762,11/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18762,03/04/2014,Home Questionnaire Pack 2,Rarely,Mostly,Sometimes,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Mostly,Mostly,Complete
18762,18/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18770,09/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Mostly,Complete
18770,03/05/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Complete
18770,17/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18788,13/03/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Mostly,Rarely,Mostly,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Complete
18788,20/03/2014,Home Questionnaire Pack 2,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Mostly,Rarely,Rarely,Sometimes,Rarely,Mostly,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Complete
18796,15/03/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Complete
18796,12/07/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Complete
18804,20/03/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Mostly,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
18804,03/06/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Sometimes,Always,Sometimes,Sometimes,Mostly,Always,Mostly,Always,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Always,Rarely,Always,Always,Always,Mostly,Sometimes,Always,Always,Complete
18804,13/06/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18812,23/03/2013,Home Questionnaire Pack 1,Always,Mostly,Always,Mostly,Always,Mostly,Always,Sometimes,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Complete
18820,18/03/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Mostly,Always,Rarely,Sometimes,Always,Mostly,Always,Mostly,Sometimes,Always,Sometimes,Always,Sometimes,Always,Always,Complete
18820,06/03/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Always,Rarely,Rarely,Sometimes,Sometimes,Rarely,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18846,23/03/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
18846,25/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Complete
18846,31/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18853,18/03/2013,Home Questionnaire Pack 1,Sometimes,Always,Mostly,Always,Mostly,Mostly,Sometimes,Mostly,Mostly,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Sometimes,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
18853,20/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
18861,15/03/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Always,Sometimes,Rarely,Rarely,Always,Rarely,Complete
18861,28/02/2014,Home Questionnaire Pack 2,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Rarely,Always,Rarely,Rarely,Rarely,Always,Rarely,Complete
18879,23/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18895,05/04/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Always,Sometimes,Always,Sometimes,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18895,14/05/2014,Home Questionnaire Pack 2,Always,Always,Always,Mostly,Mostly,Sometimes,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Sometimes,Mostly,Mostly,Always,Complete
18895,27/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18903,17/03/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
18911,16/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Always,Rarely,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
18911,11/07/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Rarely,Mostly,Always,Always,Sometimes,Mostly,Always,Mostly,Complete
18911,18/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18929,18/03/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,Mostly,Mostly,Sometimes,Always,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
18937,11/04/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Sometimes,Mostly,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Mostly,Rarely,Rarely,Rarely,Mostly,Always,Sometimes,Rarely,Mostly,Always,Sometimes,Rarely,Always,Mostly,Complete
18960,16/03/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Rarely,Always,Always,Sometimes,Always,Sometimes,Always,Always,Sometimes,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Complete
18960,20/03/2014,Home Questionnaire Pack 2,Sometimes,Always,Always,Always,Mostly,Rarely,Always,Sometimes,Sometimes,Always,Sometimes,Always,Always,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Complete
18960,05/07/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18978,17/03/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Rarely,Mostly,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Mostly,Rarely,Sometimes,Always,Sometimes,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Sometimes,Rarely,Always,Mostly,Complete
18994,18/03/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Mostly,Rarely,Mostly,Mostly,Rarely,Sometimes,Mostly,Sometimes,Always,Sometimes,Mostly,Always,Mostly,Sometimes,Sometimes,Always,Mostly,Complete
18994,05/12/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
